university,program,decision,term,citizenship,gpa_raw,gre_total,gre_q,gre_v,gre_aw
Purdue University,Computer Science (Professional Degree In Information Security) Masters,Accepted,Fall 2022,International,3.13,169.0,,152.0,4.5
Purdue University,Computer Science Masters,Accepted,Fall 2022,International,3.58,169.0,,155.0,4.0
University of California,Computer Science Masters,Accepted,Fall 2022,International,3.68,168.0,,155.0,4.0
University Of British Columbia,Computer Science Masters,Accepted,Fall 2022,International,,,,,
University of Southern California,Computer Science Masters,Accepted,Fall 2022,International,9.68,170.0,,166.0,5.0
North Carolina State University,Computer Science Masters,Accepted,Fall 2022,International,3.77,168.0,,153.0,4.0
North Carolina State University,Computer Science Masters,Accepted,Fall 2022,International,,,,,
Northeastern University,Computer Science Masters,Accepted,Fall 2022,International,,,,,
Dartmouth College,Computer Science Masters,Accepted,Fall 2022,American,4.00,,,,
North Carolina State University,Computer Science Masters,Accepted,Fall 2022,American,4.00,169.0,,,5.0
University of California,Computer Science Masters,Accepted,Fall 2022,International,,,,,
University of California,Computer Science Masters,Accepted,Fall 2022,International,,,,163.0,
University of California,Computer Science Masters,Accepted,Fall 2022,International,9.44,170.0,,160.0,4.0
North Carolina State University,Computer Science Masters,Accepted,Fall 2022,International,3.80,169.0,,158.0,5.0
University of Illinois,Computer Science Masters,Accepted,Fall 2022,International,,167.0,,160.0,4.0
North Carolina State University,Computer Science Masters,Accepted,Fall 2022,International,3.60,169.0,,151.0,4.0
Rice University,Computer Science Masters,Accepted,Fall 2022,International,3.67,170.0,,152.0,3.5
University of Massachusetts Amherst,Computer Science Masters,Accepted,Fall 2022,International,3.67,170.0,,152.0,3.5
NC State University,Computer Science Masters,Accepted,Fall 2022,International,3.80,168.0,,150.0,4.0
North Carolina State University,Computer Science Masters,Accepted,Fall 2022,International,3.86,170.0,,159.0,5.0
University Of Illinois,Computer Science Masters,Accepted,Fall 2022,International,4.00,170.0,,169.0,4.0
University of Illinois Urbana,Computer Science Masters,Accepted,Fall 2022,International,3.70,167.0,,161.0,4.5
University Of Illinois,Computer Science Masters,Accepted,Fall 2022,International,3.70,167.0,,161.0,4.5
North Carolina State University,Computer Science Masters,Accepted,Fall 2022,International,3.95,167.0,,159.0,4.0
University of California,Computer Science Masters,Accepted,Fall 2022,International,3.90,168.0,,,
University of California,Computer Science Masters,Accepted,Fall 2022,International,9.88,170.0,,163.0,5.0
University of California,Computer Science Masters,Accepted,Fall 2022,International,4.00,170.0,,158.0,5.0
University of Southern California,Computer Science Masters,Accepted,Fall 2022,International,4.00,169.0,,164.0,4.0
North Carolina State University,Computer Science Masters,Accepted,Fall 2022,International,3.80,319.0,,152.0,4.0
North Carolina State University,Computer Science Masters,Accepted,Fall 2022,International,3.96,,,,
North Carolina State University,Computer Science Masters,Accepted,Fall 2022,International,3.94,170.0,,160.0,4.0
University Of Waterloo,Computer Science Masters,Accepted,Fall 2022,International,3.90,,,,
McGill University,Computer Science Masters,Accepted,Fall 2022,International,3.90,,,,
University of Massachusetts Amherst,Computer Science Masters,Accepted,Fall 2022,International,,165.0,,,
"University Of Nevada, Reno",Computer Science Masters,Accepted,Fall 2022,International,3.35,,,,
Syracuse University,Computer Science Masters,Accepted,Fall 2022,International,3.74,166.0,,152.0,3.0
Rutgers University,Computer Science Masters,Accepted,Fall 2022,International,3.96,170.0,,156.0,4.0
University Of Alberta,Computer Science Masters,Accepted,Fall 2022,International,3.76,158.0,,157.0,4.0
University of California,Computer Science Masters,Accepted,Fall 2022,International,9.15,170.0,,166.0,4.0
University of California,Computer Science Masters,Accepted,Fall 2022,International,,169.0,,168.0,5.0
University Of Alberta,Computer Science Masters,Accepted,Fall 2022,International,4.00,,,,
Indiana University,Computer Science Masters,Accepted,Fall 2022,International,3.90,164.0,,160.0,4.5
Carnegie Mellon University,Computer Science Masters,Accepted,Fall 2022,International,3.50,168.0,,166.0,5.0
Carnegie Mellon University,Computer Science Masters,Accepted,Fall 2022,American,3.75,170.0,,167.0,5.0
Carnegie Mellon University,Computer Science Masters,Accepted,Fall 2022,International,8.72,168.0,,161.0,
University Of Cambridge,Computer Science Masters,Accepted,Fall 2022,International,,,,,
SUNY Buffalo,Computer Science Masters,Accepted,Fall 2022,International,3.80,168.0,,150.0,4.0
Carnegie Mellon University,Computer Science Masters,Accepted,Fall 2022,International,,170.0,,161.0,5.0
New York University,Computer Science Masters,Accepted,Fall 2022,International,3.82,167.0,,150.0,4.5
University Of Cambridge,Computer Science Masters,Accepted,Fall 2022,International,3.80,,,,
University Of Alberta,Computer Science Masters,Accepted,Fall 2022,International,3.73,,,,
Arizona State University,Computer Science Masters,Accepted,Fall 2022,International,3.30,168.0,,157.0,4.0
University Of Waterloo,Computer Science Masters,Accepted,Fall 2022,International,3.60,,,,
Carnegie Mellon University,Computer Science Masters,Accepted,Fall 2022,International,3.75,170.0,,152.0,4.5
Narula Institute Of Technology,Computer Science Masters,Accepted,Spring 2022,International,,,,,
North Carolina State University,Computer Science Masters,Accepted,Fall 2022,International,9.20,166.0,,145.0,3.0
University of California (UCLA),Computer Science Masters,Accepted,Fall 2022,International,3.50,168.0,,,
San Jose State University,Computer Science Masters,Accepted,Fall 2022,International,,165.0,,,
Northeastern University,Computer Science Masters,Accepted,Fall 2022,International,,167.0,,155.0,4.0
Carnegie Mellon University,Computer Science Masters,Accepted,Fall 2022,International,3.50,168.0,,166.0,5.0
SUNY Buffalo,Computer Science Masters,Accepted,Fall 2022,International,,166.0,,164.0,4.5
University of Massachusetts Amherst,Computer Science Masters,Accepted,Fall 2022,International,9.64,167.0,,162.0,5.0
Rice University,Computer Science Masters,Accepted,Fall 2022,International,3.99,170.0,,,
University of Massachusetts Amherst,Computer Science Masters,Accepted,Fall 2022,International,4.00,169.0,,,
Northeastern University,Computer Science Masters,Accepted,Fall 2022,International,3.80,,,,
Purdue University,Computer Science (Professional Degree In Information Security) Masters,Accepted,Fall 2022,International,,,,,
Northeastern University,Computer Science Masters,Accepted,Fall 2022,International,3.86,168.0,,162.0,4.0
California State University,Computer Science Masters,Accepted,Fall 2022,International,,,,,
University of Massachusetts Amherst,Computer Science Masters,Accepted,Fall 2022,International,3.67,170.0,,,
University of Central Florida,Computer Science Masters,Accepted,Fall 2022,International,,,,,
University of Southern California,Computer Science Masters,Accepted,Fall 2022,International,3.71,170.0,,162.0,4.5
Northwestern University,Computer Science Masters,Accepted,Fall 2022,International,3.71,170.0,,162.0,4.5
University of Massachusetts Amherst,Computer Science Masters,Accepted,Fall 2022,International,7.78,166.0,,150.0,3.5
University of Massachusetts Amherst,Computer Science Masters,Accepted,Fall 2022,International,3.48,168.0,,153.0,4.0
California State University,Computer Science Masters,Accepted,Fall 2022,American,3.54,154.0,,148.0,4.0
Penn State University,Computer Science Masters,Accepted,Fall 2022,International,,,,,
Northwestern University,Computer Science Masters,Accepted,Fall 2022,International,3.94,,,,
New Mexico State University,Computer Science Masters,Accepted,Fall 2022,International,3.05,,,,
Purdue University,Computer Science (AI Specialization) Masters,Accepted,Fall 2022,International,3.76,165.0,,160.0,4.5
University of California,Computer Science Masters,Accepted,Fall 2022,International,3.80,166.0,,,
Northeastern University,Computer Science Masters,Accepted,Fall 2022,American,3.84,167.0,,165.0,4.5
University of California,Computer Science Masters,Accepted,Fall 2022,American,3.70,170.0,,,
University of Southern California,Computer Science Masters,Accepted,Fall 2022,International,3.80,167.0,,,
Virginia Tech,Computer Science Masters,Accepted,Fall 2022,International,,169.0,,159.0,4.5
Purdue University,Computer Science Masters,Accepted,Fall 2022,International,3.83,169.0,,157.0,4.0
Northwestern University,Computer Science Masters,Accepted,Fall 2022,International,3.93,,,,
Northeastern University,Computer Science Masters,Accepted,Fall 2022,International,3.54,162.0,,162.0,5.0
Northeastern University,Computer Science Masters,Accepted,Fall 2022,International,3.75,167.0,,152.0,4.0
Northeastern University,Computer Science Masters,Accepted,Fall 2022,International,3.80,159.0,,158.0,5.0
Purdue University,Computer Science Masters,Accepted,Fall 2022,International,4.00,170.0,,,
Northeastern University,Computer Science Masters,Accepted,Fall 2022,International,3.98,170.0,,162.0,5.0
Northeastern University,Computer Science Masters,Accepted,Fall 2022,International,3.92,161.0,,151.0,4.0
Northwestern University,Computer Science Masters,Accepted,Fall 2022,International,3.86,,,,
Northwestern University,Computer Science Masters,Accepted,Fall 2022,American,3.72,163.0,,155.0,4.0
Northwestern University,Computer Science Masters,Accepted,Fall 2022,American,3.79,165.0,,163.0,5.0
Northeastern University,Computer Science Masters,Accepted,Fall 2022,International,9.30,168.0,,162.0,4.5
California State University,Computer Science Masters,Accepted,Fall 2022,International,,,,,
Penn State University,Computer Science Masters,Accepted,Fall 2022,International,9.22,170.0,,159.0,4.0
University of California,Computer Science Masters,Accepted,Fall 2022,American,,,,,
Arizona State University,Computer Science Masters,Accepted,Fall 2022,International,3.60,164.0,,156.0,4.0
SUNY Buffalo,Computer Science Masters,Accepted,Fall 2022,International,3.39,168.0,,152.0,4.0
Vanderbilt University,Computer Science Masters,Accepted,Fall 2022,American,,,,,
Tufts University,Computer Science Masters,Accepted,Fall 2022,American,3.89,,,,
Rice University,Computer Science Masters,Accepted,Fall 2022,International,,168.0,,,
Carnegie Mellon University,Computer Science Masters,Accepted,Fall 2022,American,3.90,,,,
University of Southern California,Computer Science Masters,Accepted,Fall 2022,International,3.80,170.0,,170.0,5.0
University Of Waterloo,Computer Science Masters,Accepted,Fall 2022,International,3.85,170.0,,170.0,4.0
University of Texas,Computer Science Masters,Accepted,Fall 2022,International,3.60,160.0,,158.0,4.0
New York University,Computer Science Masters,Accepted,Fall 2022,International,3.91,162.0,,153.0,4.5
Virginia Tech,Computer Science Masters,Accepted,Fall 2022,International,8.91,169.0,,,4.5
University of Texas,Computer Science Masters,Accepted,Fall 2022,International,9.24,161.0,,153.0,4.0
Cornell Tech,Computer Science Masters,Accepted,Fall 2022,American,,,,,
University of Pennsylvania,Computer Science Masters,Accepted,Fall 2022,American,4.00,168.0,,162.0,5.5
University of Southern California,Computer Science Masters,Accepted,Fall 2022,International,3.95,167.0,,159.0,4.0
University of Texas,Computer Science Masters,Accepted,Fall 2022,International,3.80,,,,
Virginia Tech,Computer Science Masters,Accepted,Fall 2022,International,,,,,
University Of Toronto,Computer Science Masters,Accepted,Fall 2022,International,,,,,
University of Pennsylvania,Computer Science Masters,Accepted,Fall 2022,International,,,,,
Virginia Tech,Computer Science Masters,Accepted,Fall 2022,International,3.50,,,,
University of Massachusetts Amherst,Computer Science Masters,Accepted,Fall 2022,American,3.47,164.0,,161.0,4.5
University of Wisconsin,Computer Science Masters,Accepted,Fall 2022,American,3.54,169.0,,161.0,5.0
Virginia,Computer Science Masters,Accepted,Fall 2022,American,3.40,310.0,,149.0,99.99
Rice University,Computer Science Masters,Accepted,Fall 2022,International,,169.0,,162.0,4.0
Virginia Tech,Computer Science Masters,Accepted,Fall 2022,American,3.83,169.0,,162.0,4.5
University of Wisconsin,Computer Science Masters,Accepted,Fall 2022,International,3.75,164.0,,164.0,4.5
University of Pennsylvania,Computer Science Masters,Accepted,Fall 2022,International,3.36,170.0,,165.0,4.5
SUNY Buffalo,Computer Science Masters,Accepted,Fall 2022,International,8.54,167.0,,155.0,5.6
Northeastern University,Computer Science Masters,Accepted,Fall 2022,International,9.89,,,,
Arizona State University,Computer Science Masters,Accepted,Fall 2022,International,3.60,167.0,,154.0,4.5
Virginia Tech,Computer Science Masters,Accepted,Fall 2022,American,3.91,170.0,,163.0,5.0
University of Texas,Computer Science Masters,Accepted,Fall 2022,International,9.10,163.0,,154.0,4.0
SUNY Buffalo,Computer Science Masters,Accepted,Fall 2022,International,9.99,166.0,,157.0,4.5
SUNY Buffalo,Computer Science Masters,Accepted,Fall 2022,International,3.78,,,,
Arizona State University,Computer Science Masters,Accepted,Fall 2022,International,3.80,319.0,,152.0,4.0
Northeastern University,Computer Science Masters,Accepted,Fall 2022,International,9.08,167.0,,,
University of Southern California,Computer Science Masters,Accepted,Fall 2022,International,3.80,170.0,,166.0,3.0
