university,program,decision,term,citizenship,gpa_raw,gre_total,gre_q,gre_v,gre_aw
Princeton University,Computer Science Masters,Rejected,F20,American,3.93,168.0,,162.0,4.5
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F15,International,3.6,169.0,,160.0,4.0
Stanford University,Computer Science Masters,Rejected,F17,American,3.88,168.0,,160.0,5.0
Concordia University,Computer Science Masters,Rejected,F15,International,3.1,169.0,,155.0,4.0
Carnegie Mellon University,Computer Science Masters,Rejected,F15,International,3.77,167.0,,155.0,4.0
University of Alberta,Computer Science Masters,Rejected,F15,International,3.95,,,,
Stanford University,Computer Science Masters,Rejected,F19,International,8.24,169.0,,162.0,4.0
"University of California, Irvine",Computer Science Masters,Rejected,F15,International,3.5,145.0,,144.0,3.0
"University of California, Irvine",Computer Science Masters,Rejected,F19,International,9.5,169.0,,166.0,4.5
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F18,International,3.9,170.0,,163.0,4.5
Austin College,Computer Science Masters,Rejected,F15,International,3.9,166.0,,152.0,
Stanford University,Computer Science Masters,Rejected,F19,International,3.53,154.0,,170.0,3.0
Johns Hopkins University,Computer Science Masters,Rejected,F19,American,3.7,170.0,,159.0,3.5
"University of California, Irvine",Computer Science Masters,Rejected,F16,International,3.5,164.0,,153.0,3.0
CMU LTI,Computer Science MIIS Masters,Rejected,F16,International,3.5,159.0,,155.0,3.5
Stanford University,Computer Science Masters,Rejected,F15,International,3.95,163.0,,163.0,4.0
University of Texas at Austin,Computer Science Masters,Rejected,F17,International,3.48,167.0,,148.0,3.5
Washington University in St. Louis,Computer Science Masters,Rejected,F16,International,3.3,159.0,,155.0,4.0
McGill University,Computer Science Masters,Rejected,F19,International,3.3,,,,
Johns Hopkins University,Computer Science Masters,Rejected,F19,International,3.7,168.0,,152.0,4.0
University of Virginia,Computer Science And Applications Masters,Rejected,F18,International,7.2,169.0,,158.0,4.0
Northwestern University,Computer Science Masters,Rejected,F19,International,3.25,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,F15,American,3.82,167.0,,156.0,4.0
Carnegie Mellon University,Computer Science Masters,Rejected,F15,International,3.77,165.0,,155.0,4.0
Stony Brook University,Computer Science Masters,Rejected,F15,International,3.48,168.0,,158.0,4.0
University of Texas at Austin,Computer Science Masters,Rejected,F16,International,8.89,170.0,,149.0,4.0
University of North Carolina at Chapel Hill,Computer Science Masters,Rejected,F19,International,3.4,168.0,,161.0,4.0
The University of British Columbia,Computer Science Masters,Rejected,F16,International,3.8,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,F17,American,3.88,168.0,,160.0,5.0
University of Toronto,Computer Science Masters,Rejected,F15,International,3.92,,,,
Oregon State University,Computer Science Masters,Rejected,F15,International,3.14,165.0,,145.0,3.0
University of California (UCSB),Computer Science Masters,Rejected,F15,International,3.2,167.0,,157.0,3.5
ETH Zurich,Computer Science Masters,Rejected,F19,International,3.7,,,,
Princeton University,Computer Science Masters,Rejected,F20,American,3.8,170.0,,167.0,
Carnegie Mellon University,Computer Science Masters,Rejected,F19,International,3.4,168.0,,161.0,4.0
University of Texas at Austin,Computer Science Masters,Rejected,F19,American,3.62,170.0,,169.0,4.5
Princeton University,Computer Science Masters,Rejected,F19,International,3.74,170.0,,156.0,3.0
University of Toronto,Computer Scienceter Masters,Rejected,F19,International,3.96,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,F17,International,3.96,,,,
University of Minnesota Twin Cities,Computer Science Masters,Rejected,F17,International,3.8,168.0,,158.0,4.5
Carnegie Mellon University,Computer Science MIIS Masters,Rejected,F16,International,3.8,164.0,,153.0,4.5
University of Pennsylvania,Computer Science Masters,Rejected,F20,International,9.2,162.0,,170.0,4.0
Simon Fraser University,Computer Science Masters,Rejected,F15,International,3.62,,,,
Ecole Polytechnique Federale De Lausanne (EPFL),Computer Science Masters,Rejected,F16,International,3.58,170.0,,158.0,4.0
ETH Zurich,Computer Sciencel Masters,Rejected,F20,International,3.83,170.0,,152.0,3.5
The University of British Columbia,Computer Science Masters,Rejected,F19,International,3.62,,,,
University of Chicago,Computer Science Masters,Rejected,F16,International,3.5,164.0,,157.0,3.0
University of Illinois Urbana-Champaign,"Computer Science (Professional Master, MCS) Masters",Rejected,F16,International,3.5,159.0,,155.0,3.5
UCI,Computer Science Masters,Rejected,F15,International,3.4,162.0,,155.0,3.5
North Carolina State University,Computer Science Masters,Rejected,F19,International,3.44,168.0,,148.0,3.5
UC Bekeley,Computer Science MS Masters,Rejected,F16,International,3.72,,,,
University of Georgia,Computer Science Masters,Rejected,F15,International,9.99,170.0,,160.0,4.0
University of Wisconsin,Computer Science Masters,Rejected,F20,International,3.9,169.0,,164.0,4.0
Dartmouth College,Computer Science Masters,Rejected,F19,American,2.7,153.0,,153.0,4.0
Ithaca College,Computer Science Meng Masters,Rejected,F17,International,3.44,170.0,,156.0,4.0
University of California,Computer Science Masters,Rejected,F17,International,3.83,165.0,,159.0,3.0
Stanford University,Computer Science Masters,Rejected,F17,International,4.0,168.0,,163.0,4.5
University of Illinois Chicago (UIC),Computer Science Masters,Rejected,S16,International,3.46,165.0,,149.0,3.5
McMaster University,Computer Science Masters,Rejected,F19,International,3.7,164.0,,152.0,3.0
Carnegie Mellon University,Computer Science MIIS Masters,Rejected,F16,International,3.9,168.0,,158.0,3.0
Purdue University,Computer Science Masters,Rejected,F15,International,3.2,167.0,,157.0,5.0
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F16,International,3.82,170.0,,159.0,4.5
University of California (UCLA),Computer Science Masters,Rejected,F15,International,3.65,170.0,,161.0,5.0
North Carolina State University,Computer Science Masters,Rejected,F16,International,3.45,161.0,,156.0,4.0
Yale Graduate School Of Arts And Sciences,Computer Science Masters,Rejected,F19,International,3.51,170.0,,159.0,4.0
Stanford University,Computer Science Masters,Rejected,F17,International,3.44,159.0,,168.0,5.0
University of Edinburgh,Computer Science Masters,Rejected,F15,International,3.76,,,,
University of Toronto,Computer Science Masters,Rejected,F19,International,8.0,168.0,,164.0,4.0
University of Wisconsin,Computer Science Masters,Rejected,F19,International,3.58,168.0,,153.0,4.0
Stanford University,Computer Science Masters,Rejected,F15,International,3.88,168.0,,157.0,4.0
University of California,Computer Science Masters,Rejected,F17,International,3.87,170.0,,143.0,3.0
Columbia College,Computer Science Masters,Rejected,F19,International,3.3,162.0,,158.0,5.0
University of Alberta,Computer Science Masters,Rejected,F19,International,3.83,,,,
University of Wisconsin,Computer Science Masters,Rejected,F19,International,3.9,169.0,,157.0,5.0
University of California (UCLA),Computer Science Masters,Rejected,F17,American,3.67,157.0,,155.0,4.0
University of Maryland,Computer Science Masters,Rejected,F19,International,3.4,164.0,,154.0,4.0
The University of British Columbia,Computer Science Masters,Rejected,F15,International,3.62,,,,
Ohio University,Computer Science Masters,Rejected,F15,International,3.5,165.0,,155.0,4.0
Texas A&M University,"Computer Science, Masters (F15) Masters",Rejected,F15,International,3.35,170.0,,160.0,4.5
University of California (UCLA),Computer Science Masters,Rejected,F15,International,3.74,167.0,,154.0,3.5
Cornell University,Computer Science M Eng Masters,Rejected,S17,International,3.5,167.0,,152.0,4.0
Columbia College,Computer Science Masters,Rejected,F15,International,3.63,160.0,,157.0,4.0
Leland Stanford Junior University,Computer Science Masters,Rejected,F16,American,3.0,168.0,,163.0,5.0
UBC,Computer Science Masters,Rejected,F15,International,3.56,,,,
Park University,Computer Science Masters,Rejected,F19,International,3.54,168.0,,160.0,4.5
Johns Hopkins University,Computer Science Masters,Rejected,F19,American,3.2,153.0,,153.0,4.0
University of Massachusetts Amherst,Computer Science Masters,Rejected,F20,International,3.8,170.0,,158.0,5.0
University of California (UCSB),Computer Science Masters,Rejected,F15,International,3.2,166.0,,154.0,4.0
Tamu,Computer Science Masters,Rejected,F15,International,3.7,322.0,,152.0,99.99
University of North Carolina at Chapel Hill,Computer Science Masters,Rejected,F16,International,3.9,170.0,,155.0,4.0
Amherst College,Computer Science Masters,Rejected,F19,International,3.8,162.0,,156.0,4.5
Princeton University,Computer Science Masters,Rejected,F16,International,3.61,170.0,,159.0,4.0
University of Toronto,Computer Science Machine Learning Masters,Rejected,F17,International,4.0,170.0,,162.0,4.5
Ryerson University,Computer Science Masters,Rejected,F19,International,3.96,,,,
University of California (UCSB),Computer Science Masters,Rejected,F15,International,3.42,165.0,,150.0,3.0
University of Toronto,Computer Science Masters,Rejected,F15,International,3.4,168.0,,155.0,3.0
Stanford University,Computer Science Masters,Rejected,F17,American,3.95,164.0,,160.0,4.5
University of Texas at Austin,Computer Science Masters,Rejected,F15,International,3.94,168.0,,144.0,3.0
Stanford University,Computer Science Masters,Rejected,F18,American,3.8,170.0,,164.0,4.5
University of Alberta,Computer Science Masters,Rejected,F19,International,3.7,165.0,,152.0,4.0
North Carolina State University,Computer Science Masters,Rejected,F15,International,7.74,162.0,,150.0,3.5
University of Pennsylvania,Computer Science Masters,Rejected,F20,International,9.24,167.0,,160.0,4.5
Carnegie Mellon University,Computer Science Masters,Rejected,F18,International,3.28,170.0,,153.0,4.0
University of Wisconsin,Computer Science Masters,Rejected,F20,International,3.66,169.0,,160.0,4.0
Carnegie Mellon University,Computer Science Masters,Rejected,F20,American,3.96,170.0,,165.0,4.5
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F17,International,3.85,166.0,,167.0,5.0
University of Colorado Boulder,Computer Science Masters,Rejected,F18,International,3.32,170.0,,153.0,3.5
Carnegie Mellon University,Computer Science (MS - ML) Masters,Rejected,F18,International,8.5,169.0,,162.0,3.0
Yale University,Computer Science Masters,Rejected,F15,International,3.7,170.0,,159.0,3.5
Gatech (Georgia Tech),Computer Science Masters,Rejected,F18,International,3.65,170.0,,165.0,4.0
University of Massachusetts Amherst,Computer Science Masters,Rejected,F18,International,3.8,163.0,,160.0,4.5
Penn State University,Computer Science Masters,Rejected,Spring 2019,International,3.6,143.0,,183.0,2.5
Princeton University,Computer Science Masters,Rejected,F19,International,3.4,170.0,,149.0,4.0
KAUST ( King Abdullah University Of Science And Technology),Computer Science Masters,Rejected,F17,International,3.82,,,,
University of California,Computer Science Masters,Rejected,F15,International,3.48,168.0,,158.0,4.0
Columbia College,Computer Science Masters,Rejected,F17,American,3.4,165.0,,166.0,4.5
University of Colorado Boulder,Computer Science Masters,Rejected,F15,American,3.8,160.0,,160.0,4.5
Columbia College,Computer Science Masters,Rejected,F15,International,3.83,800.0,,680.0,3.0
University of Colorado Boulder,Computer Science Masters,Rejected,F19,International,3.4,166.0,,153.0,4.0
University of Wisconsin,Computer Science Masters,Rejected,F17,International,3.93,170.0,,162.0,4.0
University of Southern California,Computer Science (Game Development) Masters,Rejected,F15,International,3.5,168.0,,157.0,4.0
ETH Zurich,Computer Science Masters,Rejected,F18,International,3.94,168.0,,166.0,4.5
Rice University,Computer Science Masters,Rejected,F15,International,3.42,165.0,,150.0,3.0
University of California (UCLA),Computer Science Masters,Rejected,F15,American,3.1,167.0,,164.0,
University of California,Computer Science Masters,Rejected,F17,International,3.93,170.0,,162.0,4.0
The University of British Columbia,Computer Science Masters,Rejected,F19,International,3.25,164.0,,160.0,4.0
University of Wisconsin,Computer Science Masters,Rejected,F19,International,8.38,167.0,,160.0,4.0
Amherst College,Computer Science Masters,Rejected,F19,International,3.5,164.0,,161.0,4.0
Yale University,Computer Science Masters,Rejected,F15,International,3.8,161.0,,163.0,4.5
University of California (UCSB),Computer Science Masters,Rejected,F15,International,3.83,166.0,,153.0,3.0
Purdue University,Computer Science Masters,Rejected,F16,International,3.97,,,,
The University of British Columbia,"Computer Science, MS CS Masters",Rejected,F18,International,8.34,170.0,,161.0,5.0
University of Toronto,Computer Science Masters,Rejected,F19,International,3.9,170.0,,158.0,4.0
University of Toronto,Computer Science (MScAC) Masters,Rejected,F19,International,3.8,164.0,,154.0,4.0
North Carolina State University,Computer Science Masters,Rejected,F19,International,3.4,166.0,,153.0,4.0
Princeton University,Computer Science Masters,Rejected,F19,International,3.9,169.0,,157.0,5.0
Carnegie Mellon University,Computer Science (Robotics Institute - MS) Masters,Rejected,F18,International,7.53,170.0,,163.0,4.0
University of Massachusetts Amherst,Computer Science Masters,Rejected,Spring 2020,International,3.75,170.0,,162.0,4.0
University of California,Computer Science Masters,Rejected,F15,International,4.0,163.0,,158.0,4.5
Texas A&M University-Central Texas,Computer Science Masters,Rejected,F20,International,3.8,169.0,,162.0,4.0
Brown University,Computer Science Masters,Rejected,F15,International,3.18,166.0,,161.0,4.0
Stanford University,Computer Science Masters,Rejected,F15,American,3.63,161.0,,166.0,4.0
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F18,International,3.73,147.0,,169.0,3.5
NYU Poly,Computer Science Masters,Rejected,F15,International,3.7,158.0,,,4.0
Texas College,Computer Science Masters,Rejected,F15,International,3.5,165.0,,155.0,4.0
University of Colorado Boulder,Computer Science Masters,Rejected,F19,International,3.8,169.0,,166.0,4.5
Texas A&M University,Computer Science Masters,Rejected,F15,International,3.15,165.0,,157.0,4.5
The University of British Columbia,Computer Science Masters,Rejected,F19,International,3.8,,,,
University of Wisconsin,"Computer Science,(Thesis) Masters",Rejected,F17,International,3.2,170.0,,161.0,5.5
George Washington University,Computer Science Masters,Rejected,F16,American,3.44,158.0,,146.0,4.0
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F15,International,3.7,168.0,,149.0,4.0
University of Massachusetts Amherst,Computer Science Masters,Rejected,F15,International,3.35,170.0,,160.0,4.5
University of Toronto,Computer Science Masters,Rejected,F16,International,3.8,170.0,,149.0,3.5
University of Tartu,Computer Science Masters,Rejected,F18,International,2.9,,,,
Princeton University,Computer Science Masters,Rejected,F15,International,3.91,166.0,,153.0,4.0
Michigan Technological University,Computer Science Masters,Rejected,F15,International,2.8,164.0,,147.0,4.5
Stanford University,Computer Science Masters,Rejected,F17,American,2.93,159.0,,161.0,5.0
University of Maryland Global Campus,Computer Science Masters,Rejected,F18,American,3.14,165.0,,162.0,5.0
University of Wisconsin,Computer Science Masters,Rejected,F16,International,3.48,167.0,,159.0,4.0
Yale University,Computer Science Masters,Rejected,F16,American,3.5,,,,
Park University,Computer Science Masters,Rejected,F15,International,3.91,166.0,,153.0,4.0
University of Toronto,Computer Science Masters,Rejected,F15,International,3.6,164.0,,156.0,4.0
University of Southern California,Computer Science Masters,Rejected,F19,International,3.3,164.0,,154.0,3.5
"University Of Maryland, College Park (UMD)",Computer Science Masters,Rejected,F19,American,3.84,170.0,,157.0,4.0
Princeton University,Computer Science Masters,Rejected,F15,American,3.6,168.0,,162.0,
University of California,Computer Science Masters,Rejected,F15,International,3.6,164.0,,156.0,4.0
University of Michigan,Computer Science Masters,Rejected,F17,American,3.84,169.0,,159.0,4.0
University of California (UCLA),Computer Science Masters,Rejected,F16,International,3.52,168.0,,169.0,5.0
Washington University in St. Louis,Computer Science Masters,Rejected,F18,American,3.16,157.0,,163.0,5.0
University of Waterloo,Computer Science Masters,Rejected,F19,International,3.32,164.0,,154.0,4.0
Carnegie Mellon University,Computer Science Masters,Rejected,F17,American,3.65,162.0,,167.0,5.0
Carnegie Mellon University,Computer Science Masters,Rejected,F18,International,3.73,147.0,,169.0,3.5
Carnegie Mellon University,Computer Science Masters,Rejected,F19,International,3.73,170.0,,157.0,3.5
George Mason University,Computer Science Masters,Rejected,F15,International,3.47,,,,
Princeton University,Computer Science Masters,Rejected,F15,International,3.78,157.0,,170.0,3.5
North Carolina State University,Computer Science Masters,Rejected,F19,International,3.32,165.0,,155.0,4.0
Carnegie Mellon University,Computer Science Masters,Rejected,F15,American,3.6,168.0,,161.0,3.5
Carnegie Mellon University,"Computer Science Language Technologies Institute, Masters In Intelligent Information Systems Masters",Rejected,F18,International,3.4,165.0,,162.0,4.5
North Carolina State University,Computer Science Masters,Rejected,F15,International,8.44,164.0,,162.0,4.0
Berkeley College,Computer Science Masters,Rejected,F17,International,3.93,168.0,,155.0,4.5
Carnegie Mellon University,Computer Science MIIS Masters,Rejected,F16,International,3.7,167.0,,153.0,3.5
University of California (UCSB),Computer Science Masters,Rejected,F16,International,2.9,145.0,,167.0,3.0
Yale University,Computer Science Masters,Rejected,F17,American,3.4,165.0,,167.0,4.5
Carnegie Mellon University,Computer Science (Robotics Institute) Masters,Rejected,F18,International,3.52,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,F17,International,3.93,168.0,,155.0,4.5
Stanford University,Computer Science Masters,Rejected,F19,American,3.7,166.0,,161.0,4.5
University of Waterloo,Computer Science - Data Science Masters,Rejected,F18,International,3.2,156.0,,166.0,3.5
University of Waterloo,Computer Science Masters,Rejected,F16,International,3.2,168.0,,151.0,3.0
Columbia College,Computer Science Masters,Rejected,F15,International,3.27,164.0,,155.0,3.0
University of Wisconsin,Computer Science MS Masters,Rejected,F16,International,3.7,,,,
University of Massachusetts,Computer Science Masters,Rejected,F15,International,3.75,167.0,,152.0,3.0
The University of British Columbia,Computer Science Masters,Rejected,F15,International,3.76,,,,
Park University,Computer Science Masters,Rejected,F15,International,8.23,170.0,,148.0,3.5
Columbia University,Computer Science Masters,Rejected,F18,International,3.5,150.0,,169.0,3.0
University of California (UCLA),Computer Science Masters,Rejected,F18,International,3.54,154.0,,167.0,3.5
University of Southern California,Computer Science Masters,Rejected,Spring 2019,International,3.37,161.0,,152.0,4.0
Carnegie Mellon University,Computer Science Masters,Rejected,F15,International,3.78,162.0,,162.0,3.0
Carnegie Mellon University,Computer Science Masters,Rejected,F19,International,3.5,170.0,,157.0,4.0
ETH Zurich,Computer Science Masters,Rejected,F18,International,3.53,169.0,,157.0,4.0
Carnegie Mellon University,Computer Science Masters,Rejected,F17,International,3.7,170.0,,165.0,4.5
"TAMU, College Station",Computer Science and Engineering Masters,Rejected,F15,International,3.62,161.0,,150.0,3.0
Carnegie Mellon University,Computer Science Masters,Rejected,F16,International,3.9,170.0,,155.0,4.0
Berkeley College,Computer Science Masters,Rejected,F15,American,3.85,163.0,,165.0,4.5
Stanford University,Computer Science Masters,Rejected,F15,International,3.8,167.0,,158.0,3.5
University of Texas at Austin,Computer Science Masters,Rejected,F19,International,3.5,168.0,,157.0,4.0
Park University,Computer Science Masters,Rejected,F19,International,3.3,167.0,,154.0,3.0
University Of Maryland- College Park (UMCP) (UMD),Computer Science Masters,Rejected,F15,International,8.44,164.0,,162.0,4.0
Stanford University,Computer Science Masters,Rejected,F16,International,3.91,160.0,,150.0,3.0
University of Illinois Urbana-Champaign,Computer Science - MS CS Masters,Rejected,S18,International,3.87,,,,
University of California (UCSC),Computer Science Masters,Rejected,F18,International,3.75,162.0,,152.0,3.5
"University of California, Irvine",Computer Science Masters,Rejected,F15,International,3.48,168.0,,158.0,4.0
Carnegie Mellon University,Computer Science MCDS Masters,Rejected,F16,International,3.44,159.0,,155.0,3.5
University of Virginia,Computer Science Masters,Rejected,F19,International,3.66,,,,
Ecole Polytechnique Federale De Lausanne (EPFL),Computer Science Masters,Rejected,F19,International,3.51,,,,
University of Toronto,Computer Science (MScAC) Masters,Rejected,F19,International,3.78,169.0,,159.0,3.0
Stanford University,Computer Science Masters,Rejected,F15,International,3.5,170.0,,150.0,3.0
"University of California, Irvine",Computer Science MS Masters,Rejected,F17,International,3.6,161.0,,158.0,3.5
Illinois State University,Computer Science Masters,Rejected,F19,International,3.1,167.0,,160.0,4.5
The University of British Columbia,Computer Science Masters,Rejected,F17,International,3.7,168.0,,157.0,3.5
Boston University,Computer Science Masters,Rejected,F19,American,3.42,162.0,,165.0,4.3
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F15,International,3.86,165.0,,152.0,4.0
University of California,Computer Science Masters,Rejected,F19,International,3.73,170.0,,165.0,4.0
University of San Diego,Computer Science Masters,Rejected,F15,International,3.5,165.0,,159.0,4.0
Purdue University,Computer Science Masters,Rejected,F16,International,4.0,,,,
University of California,Computer Science Masters,Rejected,F16,International,3.5,167.0,,165.0,4.0
TAMU College Station,Computer Science Masters,Rejected,F15,International,3.48,168.0,,158.0,4.0
Stanford University,Computer Science Masters,Rejected,F19,International,3.72,170.0,,153.0,4.0
University of California,Computer Science Masters,Rejected,F15,International,3.88,163.0,,154.0,3.5
Georgia Institute of Technology,Computer Science Masters,Rejected,F16,International,3.75,170.0,,163.0,4.5
Penn State University,Computer Science & Engineering (CSE) Masters,Rejected,F17,International,3.12,169.0,,150.0,3.0
University of Illinois Urbana-Champaign,Computer Science M.S. Masters,Rejected,F19,International,3.99,,,,
Ithaca College,Computer Science Masters,Rejected,F19,American,3.62,170.0,,167.0,5.5
University of Wisconsin,Computer Science Masters,Rejected,F20,International,3.9,167.0,,154.0,4.5
University of Virginia,Computer Science Masters,Rejected,F15,International,9.99,168.0,,159.0,3.5
Park University,Computer Science Masters,Rejected,F15,International,3.86,165.0,,152.0,4.0
Columbia College,Computer Science Masters,Rejected,F15,International,3.95,170.0,,147.0,3.5
Columbia College,Computer Science Masters,Rejected,F15,International,3.2,170.0,,145.0,3.5
Georgia Institute of Technology,Computer Science Masters,Rejected,F19,International,3.66,168.0,,,
Princeton University,Computer Science Masters,Rejected,F15,International,3.85,,,,
Brown University,Computer Science Masters,Rejected,F15,International,3.88,168.0,,162.0,3.5
Stanford University,Computer Science Masters,Rejected,F16,International,3.94,166.0,,157.0,4.0
University of Chicago,Computer Science Masters,Rejected,F16,International,3.45,162.0,,150.0,3.5
University of Chicago,Computer Science Masters,Rejected,F15,International,3.2,170.0,,145.0,3.5
University of Alberta,Computer Science Masters,Rejected,F17,International,3.8,157.0,,168.0,3.5
University of California,Computer Science Masters,Rejected,F18,International,3.7,169.0,,156.0,5.0
Carnegie Mellon University,Computer Science Masters,Rejected,F19,International,3.8,164.0,,155.0,4.0
Carnegie Mellon University,Computer Science Masters,Rejected,F20,International,3.97,170.0,,166.0,4.5
University of Illinois Urbana-Champaign,Computer Science MCS Masters,Rejected,F15,International,3.8,168.0,,162.0,4.5
University of Wisconsin,Computer Science Masters,Rejected,F17,International,3.46,161.0,,160.0,4.0
The University of British Columbia,Computer Science Masters,Rejected,F19,International,3.4,166.0,,149.0,3.5
Worcester Polytechnic Institute,Computer Science Masters,Rejected,F19,American,3.2,150.0,,148.0,3.0
University of Texas at Austin,Computer Science Masters,Rejected,F20,International,3.95,168.0,,158.0,3.5
University of California,Computer Science Masters,Rejected,F15,International,3.62,162.0,,150.0,
The University of British Columbia,Computer Science Masters,Rejected,F15,International,3.7,,,,
UC Berkeley (UCB),Computer Science Masters,Rejected,F18,International,3.6,170.0,,160.0,
Georgia Institute of Technology,Computer Science Masters,Rejected,F19,International,4.0,170.0,,159.0,4.0
Gatech,Computer Science Masters,Rejected,F15,International,3.7,169.0,,150.0,4.0
Illinois Institute of Technology,Computer Science Masters,Rejected,F15,International,3.2,170.0,,145.0,3.5
University of California (UCLA),Computer Science Masters,Rejected,F15,International,3.58,,,,
Concordia University,Computer Science Masters,Rejected,F15,American,3.83,160.0,,161.0,5.0
Georgia Institute of Technology,Computer Science Masters,Rejected,F19,International,3.93,169.0,,157.0,4.5
Harvard University,Computer Science (S.M.) Masters,Rejected,F16,International,3.9,170.0,,164.0,5.5
McGill University,Computer Science Masters,Rejected,F16,International,3.64,167.0,,162.0,4.0
UW-Madison,Computer Science Masters,Rejected,F15,International,3.7,170.0,,158.0,4.0
Georgia Institute of Technology,Computer Science Masters,Rejected,F19,International,3.95,165.0,,165.0,4.0
CMU LTI MLT,Computer Science Masters,Rejected,F15,International,3.5,152.0,,169.0,3.0
Stanford University,Computer Science Masters,Rejected,F15,International,8.23,170.0,,148.0,3.5
UC Berkeley (UCB),Computer Science Masters,Rejected,F18,International,3.84,165.0,,158.0,4.5
University of California,Computer Science Masters,Rejected,F17,International,4.0,170.0,,169.0,6.0
TAMU,Computer Science Masters,Rejected,F15,International,3.7,162.0,,151.0,4.0
University of California (UCSC),Computer Science Masters,Rejected,F15,International,3.0,153.0,,156.0,4.0
Yale University,Computer Science Masters,Rejected,F16,American,3.91,,,,
University of Waterloo,Computer Science Masters,Rejected,F16,International,3.51,164.0,,156.0,4.0
North Carolina State University,Computer Science Masters,Rejected,F20,International,3.5,165.0,,156.0,3.5
University of Massachusetts Amherst,Computer Science Masters,Rejected,F16,International,3.5,170.0,,152.0,3.5
University of California,Computer Science Masters,Rejected,F17,International,4.0,170.0,,169.0,6.0
Technical University Of Munich (TUM),Computer Science Masters,Rejected,F19,International,3.75,169.0,,154.0,4.0
Stanford University,Computer Science Masters,Rejected,F15,International,3.97,168.0,,150.0,4.5
Stony Brook University,Computer Science Masters,Rejected,F15,International,3.5,162.0,,149.0,3.0
Texas A&M University-Central Texas,Computer Science Masters,Rejected,F15,International,8.44,164.0,,162.0,4.0
KAUST,Computer Science Masters,Rejected,F15,International,3.83,,,,
University of California,Computer Science Masters,Rejected,F15,International,3.8,165.0,,157.0,4.0
EPFL ( Ã‰cole Polytechnique FÃ©dÃ©rale De Lausanne),Computer Science Masters,Rejected,F16,International,3.31,162.0,,153.0,4.5
University of Texas at Austin,"Computer Science, Mathematics And Engineering Masters",Rejected,F14,International,3.8,159.0,,170.0,4.5
University of Maryland,Computer Science Masters,Rejected,F16,American,3.1,148.0,,151.0,3.0
University of California,Computer Science Masters,Rejected,F19,International,3.76,169.0,,149.0,4.0
University of California (UCLA),Computer Science Masters,Rejected,F15,International,3.85,169.0,,152.0,3.0
University of California,Computer Science Masters,Rejected,F16,International,3.9,170.0,,155.0,4.0
University of Toronto,Computer Science Masters,Rejected,F16,International,3.64,167.0,,162.0,4.0
Ottawa University,Computer Science Masters,Rejected,F20,International,3.0,,,,
Stanford University,Computer Science Masters,Rejected,F15,American,3.85,163.0,,165.0,4.5
Stanford University,Computer Science Masters,Rejected,F17,International,3.7,170.0,,165.0,4.5
KAUST,Computer Science Masters,Rejected,F15,International,3.4,,,,
University of California (UCLA),Computer Science Masters,Rejected,F19,International,3.95,165.0,,165.0,4.0
Cornell University,Computer Science Masters,Rejected,F19,International,3.8,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,F17,International,3.83,165.0,,159.0,3.0
"University of California, Irvine",Computer Science Masters,Rejected,F15,International,3.8,164.0,,154.0,3.5
KAUST,Computer Science MSC Masters,Rejected,F15,International,3.4,,,,
University of Florida,Computer Science Masters,Rejected,S16,International,3.5,167.0,,144.0,3.0
Rutgers University,Computer Science Masters,Rejected,F16,International,3.4,165.0,,159.0,4.5
Cornell University,Computer Science MEng Masters,Rejected,F18,International,3.46,170.0,,154.0,3.5
Park University,Computer Science Masters,Rejected,F19,International,3.4,166.0,,153.0,4.0
ETH Zurich,Computer Science Masters,Rejected,F15,International,3.9,167.0,,163.0,4.5
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F15,International,3.84,168.0,,162.0,4.0
Stanford University,Computer Science Masters,Rejected,F15,International,3.91,168.0,,146.0,3.5
Georgia Institute of Technology,Computer Science Masters,Rejected,F15,International,3.75,,,,
University of Virginia,Computer Science Masters,Rejected,F19,International,3.4,166.0,,153.0,4.0
Emory University,Computer Science Masters,Rejected,F17,International,3.5,167.0,,150.0,3.5
Carnegie Mellon University,Computer Science Masters,Rejected,F15,International,3.4,158.0,,164.0,4.0
University of California,Computer Science Masters,Rejected,F16,International,3.94,170.0,,156.0,3.5
University of Alberta,Computer Science Masters,Rejected,F17,International,3.52,163.0,,143.0,2.5
Cornell University,Computer Science Masters,Rejected,F19,International,3.12,160.0,,155.0,3.5
Georgia Institute of Technology,Computer Science Masters,Rejected,F19,International,8.38,167.0,,160.0,4.0
UTD,Computer Science Masters,Rejected,F15,International,3.5,,,,
Concordia University,Computer Science Masters,Rejected,F19,International,3.3,167.0,,160.0,4.5
Amherst College,Computer Science Masters,Rejected,F19,International,4.0,170.0,,159.0,4.0
