university,program,decision,term,citizenship,gpa_raw,gre_total,gre_q,gre_v,gre_aw
"University Of California, Los Angeles (UCLA)",Computer Science Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,International,,,,,
"University Of California, Los Angeles (UCLA)",Computer Science Masters,Rejected,,International,,,,,
State University Of New York At Buffalo,Computer Science Masters,Rejected,,International,,,,,
"University Of Michigan, Ann Arbor",Computer Science And Electrical Engineering Masters,Rejected,,International,,,,,
Stanford 1 SUNY Binghamton 1 1 SUNY Binghamton,Computer Science Masters,Rejected,,International,,,,,
University Of Western Ontario,Computer Science Masters,Rejected,,International,,,,,
University Of Maryland (UMD),Computer Science Masters,Rejected,,International,,,,,
"University Of California, San Diego (UCSD)",Computer Science and Engineering Masters,Rejected,,International,,,,,
University Of Arizona,Computer Science Masters,Rejected,,International,,,,,
"University Of California, San Diego (UCSD)",Computer Science Masters,Rejected,,International,,,,,
"University Of California, San Diego (UCSD)",Computer Science Masters,Rejected,,International,,,,,
Stanford Univerity,Computer Science Masters,Rejected,,International,,,,,
"University Of California, San Diego (UCSD)",Computer Science Masters,Rejected,,American,,,,,
Stanford University,Computer Science Masters,Rejected,,International,,,,,
Stanford Univerity,Computer Science Masters,Rejected,,International,,,,,
Stanford University,Computer Science Masters,Rejected,,International,,,,,
Stanford University,Computer Science Masters,Rejected,,International,,,,,
Stanford Univerity,Computer Science Masters,Rejected,,International,,,,,
Stanford University,Computer Science Masters,Rejected,,American,,,,,
Cornell University,Computer Science Masters,Rejected,,International,,,,,
SUNY Stony Brook,Computer Science Masters,Rejected,,International,,,,,
Stanford Univerity,Computer Science Masters,Rejected,,International,,,,,
Purdue - West Lafayette,Computer Science Masters,Rejected,,International,,,,,
Purdue University,Computer Science Masters,Rejected,,International,,,,,
Purdue University,Computer Science Masters,Rejected,,International,,,,,
Purdue University,Computer Science Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
University of Massachusetts Amherst,Computer Science Masters,Rejected,,International,,,,,
"University Of California, Los Angeles (UCLA)",Computer Science Masters,Rejected,,International,,,,,
"University Of California, San Diego (UCSD)",Computer Science Masters,Rejected,,International,,,,,
Columbia University,Computer Science Masters,Rejected,,International,,,,,
"University Of Michigan, Ann Arbor",Computer Science Masters,Rejected,,International,,,,,
Columbia University,Computer Science (CS) Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science (CS) Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
University Of Pennsylvania (UPenn),Computer Science (CGGT) Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,American,,,,,
University of California,Computer Science Masters,Rejected,,International,,,,,
"University Of California, Berkeley (UCB)",Computer Science Masters,Rejected,,International,,,,,
"University Of California, Los Angeles (UCLA)",Computer Science Masters,Rejected,,American,,,,,
"University Of California, Los Angeles (UCLA)",Computer Science Masters,Rejected,,International,,,,,
"University Of California, Los Angeles (UCLA)",Computer Science Masters,Rejected,,International,,,,,
"University Of California, Los Angeles (UCLA)",Computer Science Masters,Rejected,,International,,,,,
University of California (UCSB),Computer Science Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,International,,,,,
Johns Hopkins University,Computer Science Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,American,,,,,
"University Of Wisconsin, Madison",Computer Science (CS) Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,International,,,,,
University Of Florida (Gainesville),Computer Science and Engineering Masters,Rejected,,International,,,,,
University Of Florida (Gainesville),Computer Science (CS) Masters,Rejected,,International,,,,,
"University Of Washington, Seattle",Computer Science Masters,Rejected,,American,,,,,
Carnegie Mellon University,Computer Science & Robotics Institute Masters,Rejected,,International,,,,,
Carnegie Mellon University,Computer Science & Robotics Institute Masters,Rejected,,International,,,,,
Massachusetts Institute Of Technology (MIT),Computer Science and Engineering Masters,Rejected,,International,,,,,
Massachusetts Institute Of Technology (MIT),Computer Science Masters,Rejected,,International,,,,,
Cornell University,Computer Science Masters,Rejected,,International,,,,,
"University Of California, Berkeley (UCB)",Computer Science Masters,Rejected,,International,,,,,
Princeton University,Computer Science Masters,Rejected,,International,,,,,
Princeton University,Computer Science Masters,Rejected,,American,,,,,
Washington University in St. Louis (WashU/WUSTL),Computer Science Masters,Rejected,,International,,,,,
"University Of Washington, Seattle",Computer Science Masters,Rejected,,International,,,,,
"University Of California, Berkeley (UCB)",Computer Science Masters,Rejected,,International,,,,,
Princeton University,Computer Science Masters,Rejected,,International,,,,,
"University Of California, Berkeley (UCB)",Computer Science Masters,Rejected,,International,,,,,
"University Of California, Berkeley (UCB)",Computer Science Masters,Rejected,,International,,,,,
"University Of California, Berkeley (UCB)",Computer Science Masters,Rejected,,International,,,,,
Yale University,Computer Science Masters,Rejected,,International,,,,,
"University Of Washington, Seattle",Computer Science Masters,Rejected,,International,,,,,
"University Of California, Berkeley (UCB)",Computer Science Masters,Rejected,,American,,,,,
Yale University,Computer Science Masters,Rejected,,International,,,,,
"University Of Washington, Seattle",Computer Science Masters,Rejected,,International,,,,,
CMU LTI,"Computer Science,Masters Masters",Rejected,,International,,,,,
University Of Southern California (USC),Computer Science Masters,Rejected,,International,,,,,
Purdue - West Lafayette,Computer Science Masters,Rejected,,International,,,,,
"University of California, Irvine",Computer Science (ICS) Masters,Rejected,,International,,,,,
"University of California, Irvine",Computer Science Masters,Rejected,,International,,,,,
University Of Waterloo,Computer Science Masters,Rejected,,International,,,,,
Pennsylvania State University (PSU),Computer Science and Engineering Masters,Rejected,,International,,,,,
Georgia Institute of Technology,Computer Science Masters,Rejected,,International,,,,,
University Of Waterloo,Computer Science Masters,Rejected,,International,,,,,
Pennsylvania State University,Computer Science Masters,Rejected,,International,,,,,
University Of Toronto,Computer Science Masters,Rejected,,International,,,,,
University Of Toronto,Computer Science Masters,Rejected,,American,,,,,
Simon Fraser University,Computer Science Masters,Rejected,,International,,,,,
Ohio State University (OSU),Computer Science Masters,Rejected,,International,,,,,
"University Of California, Los Angeles (UCLA)",Computer Science Masters,Rejected,,International,,,,,
University Of Toronto,Computer Science Masters,Rejected,,International,,,,,
"University Of California, Los Angeles (UCLA)",Computer Science Masters,Rejected,,American,,,,,
Rutgers University,Computer Science Masters,Rejected,,International,,,,,
Michigan State University,Computer Science Masters,Rejected,,International,,,,,
Texas A & M University (TAMU),Computer Science Masters,Rejected,,International,,,,,
Universirty Of Toronto,Computer Science Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
Texas A&M University,Computer Science Masters,Rejected,,International,,,,,
Texas A&M University,Computer Science Masters,Rejected,,International,,,,,
"Indiana University, Bloomington (IUB)",Computer Science Masters,Rejected,,International,,,,,
McGill University,Computer Science Masters,Rejected,,International,,,,,
North Carolina State University (NCSU),Computer Science Masters,Rejected,,International,,,,,
North Carolina State University (NCSU),Computer Science Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,International,,,,,
North Carolina State University,Computer Science Masters,Rejected,,International,,,,,
Michigan State University,Computer Science Masters,Rejected,,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,,International,,,,,
Northwestern University,Computer Science Masters,Rejected,,International,,,,,
"The Ohio State University, Columbus",Computer Science Masters,Rejected,,International,,,,,
University Of Alberta,Computer Science Masters,Rejected,,International,,,,,
Rice University,Computer Science Masters,Rejected,,International,,,,,
"University Of North Carolina, Chapel Hill (UNC)",Computer Science Masters,Rejected,,American,,,,,
Rice University,Computer Science Masters,Rejected,,International,,,,,
Stanford University,Computer Science Masters,Rejected,,International,,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,,American,,,,,
SUNY Stony Brook,Computer Science Masters,Rejected,,International,,,,,
Stanford University,Computer Science Masters,Rejected,,International,,,,,
University of Maryland,Computer Science Masters,Rejected,,International,,,,,
"University Of California, Berkeley (UCB)",Computer Science Masters,Rejected,,International,,,,,
"University Of Michigan, Ann Arbor",Computer Science Masters,Rejected,,International,,,,,
Georgia Institute of Technology,Computer Science Masters,Rejected,,International,,,,,
North Carolina State University,Computer Science Masters,Rejected,,International,,,,,
Texas A&M University-Central Texas,Computer Science Masters,Rejected,,International,,,,,
University Of Virginia (UVA),Computer Science Masters,Rejected,,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,,International,,,,,
University Of Utah,Computer Science Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
University Of Arizona,Computer Science Masters,Rejected,,International,,,,,
"University Of Michigan, Ann Arbor",Computer Science Masters,Rejected,,International,,,,,
Stanford University,Computer Science Masters,Rejected,,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,,International,,,,,
Cornell University,Computer Science Masters,Rejected,,International,,,,,
Cornell University,Computer Science Masters,Rejected,,International,,,,,
"University Of Michigan, Ann Arbor",Computer Science Masters,Rejected,,International,,,,,
University Of Arizona,Computer Science Masters,Rejected,,International,,,,,
University Of Arizona,Computer Science Masters,Rejected,,International,,,,,
University of Massachusetts Amherst,Computer Science Masters,Rejected,,International,,,,,
Ohio State University (OSU),Computer Science Masters,Rejected,,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,,International,,,,,
Georgia Institute of Technology,Computer Science Masters,Rejected,,International,,,,,
Geogia Tech,Computer Science Masters,Rejected,,International,,,,,
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,International,,,,,
Arizona State University,Computer Science Masters,Rejected,,International,,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,,International,,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,,International,,,,,
Arizona State University,Computer Science Masters,Rejected,,International,,,,,
Pennsylavania State University,Computer Science and Engineering Masters,Rejected,,International,,,,,
Stanford University,Computer Science Masters,Rejected,,International,,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,,International,,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,,International,,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,,International,,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,,International,,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,,International,,,,,
Georgia Institute of Technology,Computer Science Masters,Rejected,,International,,,,,
Georgia Institute of Technology,Computer Science Masters,Rejected,,International,,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,,International,,,,,
Georgia Institute Of Technology,Computer Science Masters,Rejected,,International,,,,,
Georgia Institute of Technology,Computer Science Masters,Rejected,,International,,,,,
University Of Virginia (UVA),Computer Science Masters,Rejected,,International,,,,,
Stanford University,Computer Science Masters,Rejected,,International,,,,,
Northwestern University,Computer Science Masters,Rejected,,International,,,,,
Stanford University,Computer Science Masters,Rejected,,American,,,,,
Ohio State University (OSU),Computer Science Masters,Rejected,,International,,,,,
Stanford University,Computer Science Masters,Rejected,,American,,,,,
Stanford University,Computer Science Masters,Rejected,,International,,,,,
Stanford University,Computer Science Masters,Rejected,,International,,,,,
Stanford University,Computer Science Masters,Rejected,,American,,,,,
Ohio State University (OSU),Computer Science Masters,Rejected,,International,,,,,
Oregon State University,Computer Science Masters,Rejected,,International,,,,,
Ohio State University (OSU),Computer Science Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
University of Pennsylvania,Computer Science Masters,Rejected,,International,,,,,
"University Of Massachusetts, Amherst (UMass)",Computer Science Masters,Rejected,,International,,,,,
The Pennsylvania State University,Computer Science Masters,Rejected,,International,,,,,
University Of Virginia (UVA),Computer Science Masters,Rejected,,International,,,,,
University Of Virginia (UVA),Computer Science Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,American,,,,,
Pennsylvania State University (PSU),Computer Science Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
"University Of California, San Diego (UCSD)",Computer Science Masters,Rejected,,International,,,,,
University Of Alberta,Computer Science Masters,Rejected,,International,,,,,
Columbia University,Computer Science Masters,Rejected,,American,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
Rensselaer Polytechnic Institute (RPI),Computer Science Masters,Rejected,,International,,,,,
"University Of California, San Diego (UCSD)",Computer Science Masters,Rejected,,International,,,,,
University of California (UCSB),Computer Science Masters,Rejected,,International,,,,,
Carnegie Mellon University,Computer Science (MSIT-VLIS) Masters,Rejected,,International,,,,,
Pennsylvania State University (PSU),Computer Science and Engineering Masters,Rejected,,International,,,,,
"University Of Michigan, Ann Arbor",Computer Science Masters,Rejected,,International,,,,,
"University Of Michigan, Ann Arbor",Computer Science and Engineering Masters,Rejected,,International,,,,,
"University Of Michigan, Ann Arbor",Computer Science Masters,Rejected,,International,,,,,
University of Maryland,Computer Science Masters,Rejected,,International,,,,,
University of California (UCSC),Computer Science Masters,Rejected,,International,,,,,
University of California (UCSB),Computer Science Masters,Rejected,,International,,,,,
Oregon State University,Computer Science Masters,Rejected,,International,,,,,
University of Maryland,Computer Science Masters,Rejected,,International,,,,,
University of California (UCSB),Computer Science Masters,Rejected,,International,,,,,
"University Of California, San Diego (UCSD)",Computer Science and Engineering Masters,Rejected,,International,,,,,
University of Maryland,Computer Science Masters,Rejected,,International,,,,,
University of Maryland,Computer Science Masters,Rejected,,International,,,,,
Purdue - West Lafayette,Computer Science Masters,Rejected,,International,,,,,
University of Maryland,Computer Science Masters,Rejected,,International,,,,,
Purdue - West Lafayette,Computer Science Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,International,,,,,
University of Pennsylvania,Computer Science and Engineering Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,International,,,,,
University of Maryland,Computer Science Masters,Rejected,,International,,,,,
University of Maryland,Computer Science Masters,Rejected,,International,,,,,
Yale University,Computer Science Masters,Rejected,,American,,,,,
"University Of Washington, Seattle",Computer Science Masters,Rejected,,International,,,,,
"University Of California, Berkeley (UCB)",Computer Science Masters,Rejected,,International,,,,,
"University Of California, Berkeley (UCB)",Computer Science Masters,Rejected,,American,,,,,
"University Of California, San Diego (UCSD)",Computer Science and Engineering Masters,Rejected,,International,,,,,
"University Of California, Berkeley (UCB)",Computer Science Masters,Rejected,,American,,,,,
"University Of California, Berkeley (UCB)",Computer Science Masters,Rejected,,International,,,,,
"University Of California, San Diego (UCSD)",Computer Science and Engineering Masters,Rejected,,International,,,,,
"University Of California, Berkeley (UCB)",Computer Science Masters,Rejected,,International,,,,,
University Of Washington:Seattle,Computer Science Masters,Rejected,,International,,,,,
"University Of Washington, Seattle",Computer Science and Engineering Masters,Rejected,,International,,,,,
University Of Toronto,Computer Science Masters,Rejected,,International,,,,,
Brown University,Computer Science Masters,Rejected,,International,,,,,
Brown University,Computer Science Masters,Rejected,,International,,,,,
Texas A & M University (TAMU),Computer Science Masters,Rejected,,International,,,,,
"University Of Minnesota, Twin Cities",Computer Science Masters,Rejected,,International,,,,,
Stanford University,Computer Science Masters,Rejected,,American,,,,,
Columbia University,Computer Science Masters,Rejected,,International,,,,,
Columbia University,Computer Science Masters,Rejected,,American,,,,,
Stanford University,Computer Science Masters,Rejected,,American,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
Stanford University,Computer Science Masters,Rejected,,American,,,,,
Stanford University,Computer Science Masters,Rejected,,American,,,,,
Duke University,Computer Science Masters,Rejected,,International,,,,,
Duke University,Computer Science Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,International,,,,,
Cornell University,Computer Science Masters,Rejected,,International,,,,,
"University Of Michigan, Ann Arbor",Computer Science Masters,Rejected,,International,,,,,
University Of British Columbia,Computer Science Masters,Rejected,,International,,,,,
University Of Virginia (UVA),Computer Science Masters,Rejected,,International,,,,,
Columbia University,Computer Science Masters,Rejected,,International,,,,,
"University Of Illinois, Urbana Champaign (UIUC)",Computer Science Masters,Rejected,,American,,,,,
Purdue University,Computer Science Masters,Rejected,,International,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,American,,,,,
"University Of Wisconsin, Madison",Computer Science Masters,Rejected,,American,,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,,International,,,,,
"University Of California, Berkeley (UCB)",Computer Science Masters,Rejected,,International,,,,,
Carnegie Mellon University,Computer Science (Robotics) Masters,Rejected,,International,,,,,
"University Of California, Berkeley (UCB)",Computer Science Masters,Rejected,,International,,,,,
"University Of California, Berkeley (UCB)",Computer Science Masters,Rejected,,American,,,,,
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F19,International,,,,,
University of California,Computer Science Masters,Rejected,F18,International,3.70,162.0,,152.0,4.0
North Carolina State University,Computer Science Masters,Rejected,F15,International,3.50,170.0,,161.0,4.0
Purdue University,Computer Science Masters,Rejected,S18,International,,,,,
University of Toronto,Computer Science Masters,Rejected,F19,International,,,,,
University of San Diego,Computer Science Masters,Rejected,F19,International,,,,,
University of Waterloo,Computer Science Masters,Rejected,F19,International,,,,,
University of Waterloo,Computer Science Masters,Rejected,F19,International,,,,,
Yale University,Computer Science Masters,Rejected,F16,American,3.64,168.0,,159.0,4.0
Carnegie Mellon University,Computer Science (Machine Learning) Masters,Rejected,F18,International,,,,,
Texas A&M University-Central Texas,Computer Science Masters,Rejected,F20,International,3.03,167.0,,153.0,3.5
The University of British Columbia,Computer Science Masters,Rejected,F15,International,3.68,,,,
Stanford University,Computer Science Masters,Rejected,F15,American,3.76,170.0,,162.0,4.5
Ohio University,Computer Science Masters,Rejected,F15,International,,,,,
University of Alberta,Computer Science Masters,Rejected,F17,International,3.99,167.0,,166.0,4.0
Stanford University,Computer Science Masters,Rejected,F19,International,3.40,168.0,,161.0,4.0
"University of California, Irvine",Computer Science Masters,Rejected,F15,,,,,,
Cornell University,Computer Science Masters,Rejected,F19,International,3.74,170.0,,156.0,3.0
The University of British Columbia,Computer Science Masters,Rejected,F19,International,,,,,
"University of California, Irvine",Computer Science Masters,Rejected,F19,International,8.59,166.0,,149.0,3.5
University of Wisconsin,Computer Science Masters,Rejected,F16,International,,,,,
Carnegie Mellon University,Computer Science (ML) Masters,Rejected,F18,International,,,,,
University of California (UCSB),Computer Science Masters,Rejected,F15,International,,163.0,,152.0,3.0
McGill University,Computer Science Masters,Rejected,F17,International,3.77,167.0,,150.0,3.0
Concordia University,Computer Science Masters,Rejected,F15,International,3.60,164.0,,158.0,3.5
University of Massachusetts Amherst,Computer Science Masters,Rejected,F15,International,,,,,
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F19,International,3.50,164.0,,157.0,4.0
"University Of Maryland, College Park (UMD)","Computer Science, Masters (F19) Masters",Rejected,F19,American,,,,,
San Jose State University,Computer Science Masters,Rejected,F16,International,3.43,167.0,,140.0,3.0
Johns Hopkins University,Computer Science Masters,Rejected,F19,International,,,,,
Utah State University,Computer Science Masters,Rejected,,International,,,,,
University of California,Computer Science Masters,Rejected,F19,International,8.44,167.0,,162.0,4.0
Georgia Institute of Technology,Computer Science Masters,Rejected,Spring 2019,International,,,,,
Carnegie Mellon University,Computer Science (Language Technologies Institute) Masters,Rejected,F16,International,3.90,164.0,,157.0,3.0
Carnegie Mellon University,Computer Science Masters,Rejected,F20,,,,,,
University of Wisconsin,Computer Science Masters,Rejected,F16,International,3.46,157.0,,154.0,3.5
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F17,American,,,,,
Ohio State Univ. (OSU),Computer Science Engineering Masters,Rejected,F16,,3.20,145.0,,163.0,3.0
Ryerson University,Computer Science - Data Science Masters,Rejected,F17,International,,,,,
Stanford University,Computer Science Masters,Rejected,F19,International,3.80,170.0,,166.0,4.5
Cornell University,Computer Science Masters,Rejected,F17,International,,,,,
University of California-Riverside,Computer Science Masters,Rejected,F15,International,3.00,161.0,,140.0,2.0
University of Texas at Austin,Computer Science Masters,Rejected,F19,International,3.86,168.0,,155.0,5.0
Columbia College,Computer Science Masters,Rejected,S17,International,3.70,,,,
University of New Brunswick,Computer Science Masters,Rejected,F19,International,3.52,167.0,,158.0,4.0
Columbia University,Computer Science Masters,Rejected,F19,International,,170.0,,161.0,3.5
Carnegie Mellon University,Computer Science Masters,Rejected,F15,American,3.22,159.0,,170.0,4.0
The University of British Columbia,Computer Science Masters,Rejected,F15,American,3.89,,,,
University of Maryland,Computer Science Masters,Rejected,F16,International,,168.0,,153.0,4.0
New York University,Computer Science Masters,Rejected,F15,International,3.30,170.0,,154.0,3.0
Columbia College,Computer Science Masters,Rejected,F15,American,,,,,
University of California (UCLA),Computer Science Masters,Rejected,F15,International,,,,,
University of Colorado Boulder,Computer Science Masters,Rejected,F18,International,,,,,
Indiana University,Computer Science Masters,Rejected,F15,International,,,,,
Brown University,Computer Science Masters,Rejected,F19,International,,,,,
New Jersey Institute of Technology,Computer Science Masters,Rejected,F15,International,3.00,161.0,,140.0,2.0
ีUniversity Of Southern California (USC) - Viterbi School Of Engineering,Computer Science Masters,Rejected,F16,,3.10,161.0,,158.0,3.5
University of Southern California,Computer Science Masters,Rejected,F19,International,3.99,169.0,,160.0,4.0
University of California,Computer Science Masters,Rejected,F15,International,,,,,
University of California,Computer Science Masters,Rejected,F15,International,,169.0,,153.0,3.0
University of California,Computer Science Masters,Rejected,F15,American,3.22,159.0,,170.0,4.0
Columbia College,Computer Science Masters,Rejected,F15,American,,,,,
University of Massachusetts Amherst,Computer Science Masters,Rejected,F15,International,3.50,163.0,,158.0,4.0
Stanford University,Computer Science Masters,Rejected,F19,International,,,,,
The University of British Columbia,Computer Science Masters,Rejected,F19,International,3.35,,,,
UPenn,Computer Science Masters,Rejected,F15,International,,,,,
University of Texas at Austin,Computer Science Masters,Rejected,F19,International,3.80,170.0,,166.0,4.5
University of Alberta,Computer Science Masters,Rejected,F18,International,,,,,
University of Pennsylvania,Computer Science Masters,Rejected,F17,International,3.60,162.0,,160.0,4.0
Amherst College,Computer Science Masters,Rejected,F19,,,164.0,,156.0,3.0
Northeastern University,Computer Science Masters,Rejected,F19,International,3.20,169.0,,158.0,4.0
University of California,Computer Science Masters,Rejected,F15,International,3.65,163.0,,156.0,4.0
Ottawa University,Computer Science Masters,Rejected,F20,International,,170.0,,148.0,3.0
Northeastern University,Computer Science Masters,Rejected,F15,International,,162.0,,158.0,4.0
Stanford University,Computer Science Masters,Rejected,F15,International,,169.0,,161.0,4.5
University of Wisconsin,Computer Science Masters,Rejected,F20,International,,,,,
Columbia College,Computer Science Masters,Rejected,F15,American,3.15,158.0,,156.0,4.0
Cornell University,Computer Science Masters,Rejected,F15,International,4.00,165.0,,162.0,5.0
University of Massachusetts Amherst,Computer Science Masters,Rejected,F15,International,,,,,
University of Minnesota Twin Cities,Computer Science Masters,Rejected,F15,International,3.60,164.0,,159.0,3.5
University of Alberta,Computer Science Masters,Rejected,F16,International,3.28,163.0,,150.0,3.0
University of Toronto,Computer Science Masters,Rejected,F19,International,,,,,
University of San Diego,Computer Science Masters,Rejected,F19,International,3.99,169.0,,160.0,4.0
Columbia University,Computer Science Masters,Rejected,F19,International,,,,,
University of California,Computer Science Masters,Rejected,F15,International,3.90,167.0,,163.0,4.5
University of Wisconsin,Computer Science Masters,Rejected,F17,International,4.00,163.0,,152.0,3.5
University of Wisconsin,Computer Science Masters,Rejected,F17,International,3.57,155.0,,163.0,4.0
Carnegie Mellon University,Computer Science - Robotics Masters,Rejected,F17,International,,165.0,,153.0,3.5
University of Pennsylvania,Computer Science Masters,Rejected,F19,International,3.20,319.0,,156.0,4.0
University of Wisconsin,Computer Science Masters,Rejected,F18,American,,,,,
Carnegie Mellon University,Computer Science Masters,Rejected,F19,International,,,,,
University of Wisconsin,Computer Science Masters,Rejected,F20,International,3.90,169.0,,159.0,4.0
Princeton University,Computer Science Masters,Rejected,F20,American,3.93,168.0,,162.0,4.5
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F15,International,3.60,169.0,,160.0,4.0
ETH,Computer Science Masters,Rejected,F20,International,,,,,
Stanford University,Computer Science Masters,Rejected,F17,American,3.88,168.0,,160.0,5.0
Concordia University,Computer Science Masters,Rejected,F15,International,3.10,169.0,,155.0,4.0
Carnegie Mellon University,Computer Science Masters,Rejected,F15,International,3.77,167.0,,155.0,4.0
University of Alberta,Computer Science Masters,Rejected,F15,International,3.95,,,,
Stanford University,Computer Science Masters,Rejected,F19,International,8.24,169.0,,162.0,4.0
"University of California, Irvine",Computer Science Masters,Rejected,F15,International,3.50,145.0,,144.0,3.0
University of Pennsylvania,Computer Science Masters,Rejected,F15,International,,,,,
Ecole Polytechnique Federale De Lausanne (EPFL),Computer Science Masters,Rejected,F19,International,,,,,
University of California,Computer Science Masters,Rejected,F19,,,164.0,,156.0,3.0
"University of California, Irvine",Computer Science Masters,Rejected,F19,International,9.50,169.0,,166.0,4.5
University of Illinois Urbana-Champaign,Computer Science Masters,Rejected,F18,International,3.90,170.0,,163.0,4.5
ETH Zurich,Computer Science Masters,Rejected,F20,,,,,,
Brown University,Computer Science Masters,Rejected,F16,International,,,,,
The University of British Columbia,Computer Science Masters,Rejected,F18,International,,,,,
University of Wisconsin,Computer Science (PMP) Masters,Rejected,F15,International,,165.0,,153.0,3.5
Austin College,Computer Science Masters,Rejected,F15,International,3.90,166.0,,152.0,
The University of British Columbia,Computer Science Masters,Rejected,F19,International,,,,,
Stanford University,Computer Science Masters,Rejected,F19,International,3.53,154.0,,170.0,3.0
Carnegie Mellon University,Computer Science(MCDS) Masters,Rejected,F16,International,,,,,
Johns Hopkins University,Computer Science Masters,Rejected,F19,American,3.70,170.0,,159.0,3.5
